time_s,fuel_power_engine1_kw,fuel_power_engine2_kw,fuel_power_engine3_kw,battery_power_kw,electric_load_kw,propeller_power_kw
36782.2,4050.0,0.0,0.0,0.206,500.0,0.000424
36792.2,4050.0,0.0,0.0,0.206,500.0,0.000407
36802.3,4050.0,0.0,0.0,0.206,500.0,0.00039
36812.3,4050.0,0.0,0.0,0.206,500.0,0.000374
36822.3,4050.0,0.0,0.0,0.206,500.0,0.000359
36832.3,4050.0,0.0,0.0,0.206,500.0,0.000344
36842.3,4050.0,0.0,0.0,0.206,500.0,0.00033
36852.4,4050.0,0.0,0.0,0.206,500.0,0.000317
36862.4,4050.0,0.0,0.0,0.206,500.0,0.000304
36872.4,4050.0,0.0,0.0,0.206,500.0,0.000292
36882.4,4050.0,0.0,0.0,0.206,500.0,0.00028
36892.5,4050.0,0.0,0.0,0.206,500.0,0.000269
36902.5,4050.0,0.0,0.0,0.206,500.0,0.000258
36912.5,4050.0,0.0,0.0,0.206,500.0,0.000247
36922.5,4050.0,0.0,0.0,0.206,500.0,0.000237
36932.5,4050.0,0.0,0.0,0.206,500.0,0.000228
36942.6,4050.0,0.0,0.0,0.206,500.0,0.000218
36952.6,4050.0,0.0,0.0,0.206,500.0,0.00021
36962.6,4050.0,0.0,0.0,0.206,500.0,0.000201
36972.6,4050.0,0.0,0.0,0.206,500.0,0.000193
36982.7,4050.0,0.0,0.0,0.206,500.0,0.000185
36992.7,4050.0,0.0,0.0,0.206,500.0,0.000178
37002.7,4050.0,0.0,0.0,0.206,500.0,0.00017
37012.7,4050.0,0.0,0.0,0.206,500.0,0.000163
37022.7,4050.0,0.0,0.0,0.206,500.0,0.000157
37032.8,4050.0,0.0,0.0,0.206,500.0,0.00015
37042.8,4050.0,0.0,0.0,0.206,500.0,0.000144
37052.8,4050.0,0.0,0.0,0.206,500.0,0.000138
37062.8,4050.0,0.0,0.0,0.206,500.0,0.000133
37072.9,4050.0,0.0,0.0,0.206,500.0,0.000127
37082.9,4050.0,0.0,0.0,0.206,500.0,0.000122
37092.9,4050.0,0.0,0.0,0.206,500.0,0.000117
37102.9,4050.0,0.0,0.0,0.206,500.0,0.000113
37112.9,4050.0,0.0,0.0,0.206,500.0,0.000108
37123.0,4050.0,0.0,0.0,0.207,500.0,0.000104
37133.0,4050.0,0.0,0.0,0.207,500.0,9.94e-05
37143.0,4050.0,0.0,0.0,0.207,500.0,9.54e-05
37153.0,4050.0,0.0,0.0,0.207,500.0,9.15e-05
37163.1,4050.0,0.0,0.0,0.207,500.0,8.78e-05
37173.1,4050.0,0.0,0.0,0.207,500.0,8.42e-05
37183.1,4050.0,0.0,0.0,0.207,500.0,8.08e-05
37193.1,4050.0,0.0,0.0,0.207,500.0,7.75e-05
37203.1,4050.0,0.0,0.0,0.207,500.0,7.44e-05
37213.2,4050.0,0.0,0.0,0.207,500.0,7.14e-05
37223.2,4050.0,0.0,0.0,0.207,500.0,6.85e-05
37233.2,4050.0,0.0,0.0,0.207,500.0,6.57e-05
37243.2,4050.0,0.0,0.0,0.207,500.0,6.3e-05
37253.3,4050.0,0.0,0.0,0.207,500.0,6.05e-05
37263.3,4050.0,0.0,0.0,0.207,500.0,5.8e-05
37273.3,4050.0,0.0,0.0,0.207,500.0,5.57e-05
37283.3,4050.0,0.0,0.0,0.207,500.0,5.34e-05
37293.4,4050.0,0.0,0.0,0.207,500.0,5.12e-05
37303.4,4050.0,0.0,0.0,0.207,500.0,4.91e-05
37313.4,4050.0,0.0,0.0,0.207,500.0,4.72e-05
37323.4,4050.0,0.0,0.0,0.207,500.0,4.52e-05
37333.4,4050.0,0.0,0.0,0.207,500.0,4.34e-05
37343.5,4050.0,0.0,0.0,0.207,500.0,4.16e-05
37353.5,4050.0,0.0,0.0,0.207,500.0,4e-05
37363.5,4050.0,0.0,0.0,0.207,500.0,3.83e-05
37373.5,4050.0,0.0,0.0,0.207,500.0,3.68e-05
37383.6,4050.0,0.0,0.0,0.207,500.0,3.53e-05
37393.6,4050.0,0.0,0.0,0.207,500.0,3.38e-05
37403.6,4050.0,0.0,0.0,0.207,500.0,3.25e-05
37413.6,4050.0,0.0,0.0,0.207,500.0,3.12e-05
37423.6,4050.0,0.0,0.0,0.207,500.0,2.99e-05
37433.7,4050.0,0.0,0.0,0.207,500.0,2.87e-05
37443.7,4050.0,0.0,0.0,0.207,500.0,2.75e-05
37453.7,4050.0,0.0,0.0,0.207,500.0,2.64e-05
37463.7,4050.0,0.0,0.0,0.207,500.0,2.53e-05
37473.8,4050.0,0.0,0.0,0.207,500.0,2.43e-05
37483.8,4050.0,0.0,0.0,0.207,500.0,2.33e-05
37493.8,4050.0,0.0,0.0,0.207,500.0,2.24e-05
37503.8,4050.0,0.0,0.0,0.207,500.0,2.15e-05
37513.8,4050.0,0.0,0.0,0.207,500.0,2.06e-05
37523.9,4050.0,0.0,0.0,0.207,500.0,1.97e-05
37533.9,4050.0,0.0,0.0,0.207,500.0,1.89e-05
37543.9,4050.0,0.0,0.0,0.207,500.0,1.82e-05
37553.9,4050.0,0.0,0.0,0.207,500.0,1.74e-05
37564.0,4050.0,0.0,0.0,0.207,500.0,1.67e-05
37574.0,4050.0,0.0,0.0,0.207,500.0,1.61e-05
37584.0,4050.0,0.0,0.0,0.207,500.0,1.54e-05
37594.0,4050.0,0.0,0.0,0.207,500.0,1.48e-05
37604.0,4050.0,0.0,0.0,0.207,500.0,1.42e-05
37614.1,4050.0,0.0,0.0,0.207,500.0,1.36e-05
37624.1,4050.0,0.0,0.0,0.207,500.0,1.3e-05
37634.1,4050.0,0.0,0.0,0.207,500.0,1.25e-05
37644.1,4050.0,0.0,0.0,0.207,500.0,1.2e-05
37654.2,4050.0,0.0,0.0,0.207,500.0,1.15e-05
37664.2,4050.0,0.0,0.0,0.207,500.0,1.1e-05
37674.2,4050.0,0.0,0.0,0.207,500.0,1.06e-05
37684.2,4050.0,0.0,0.0,0.207,500.0,1.02e-05
37694.2,4050.0,0.0,0.0,0.207,500.0,9.76e-06
37704.3,4050.0,0.0,0.0,0.207,500.0,9.37e-06
37714.3,4050.0,0.0,0.0,0.207,500.0,9e-06
37724.3,4050.0,0.0,0.0,0.207,500.0,8.63e-06
37734.3,4050.0,0.0,0.0,0.207,500.0,8.28e-06
37744.4,4050.0,0.0,0.0,0.207,500.0,7.94e-06
37754.4,4050.0,0.0,0.0,0.207,500.0,7.62e-06
37764.4,4050.0,0.0,0.0,0.207,500.0,7.3e-06
37774.4,4050.0,0.0,0.0,0.207,500.0,6.99e-06
37784.4,4050.0,0.0,0.0,0.207,500.0,6.69e-06
37794.5,4050.0,0.0,0.0,0.207,500.0,6.41e-06
37804.5,4050.0,0.0,0.0,0.207,500.0,6.15e-06
37814.5,4050.0,0.0,0.0,0.207,500.0,5.91e-06
37824.5,4050.0,0.0,0.0,0.207,500.0,5.67e-06
37834.6,4050.0,0.0,0.0,0.207,500.0,5.46e-06
37844.6,4050.0,0.0,0.0,0.207,500.0,5.26e-06
37854.6,4050.0,0.0,0.0,0.207,500.0,5.07e-06
37864.6,4050.0,0.0,0.0,0.207,500.0,4.88e-06
37874.6,4050.0,0.0,0.0,0.207,500.0,4.69e-06
37884.7,4050.0,0.0,0.0,0.207,500.0,4.51e-06
37894.7,4050.0,0.0,0.0,0.207,500.0,4.32e-06
37904.7,4050.0,0.0,0.0,0.207,500.0,4.12e-06
37914.7,4050.0,0.0,0.0,0.207,500.0,3.92e-06
37924.8,4050.0,0.0,0.0,0.207,500.0,3.73e-06
37934.8,4050.0,0.0,0.0,0.207,500.0,3.55e-06
37944.8,4050.0,0.0,0.0,0.207,500.0,3.38e-06
37954.8,4050.0,0.0,0.0,0.207,500.0,3.25e-06
37964.9,4050.0,0.0,0.0,0.207,500.0,3.14e-06
37974.9,4050.0,0.0,0.0,0.207,500.0,3.05e-06
37984.9,4050.0,0.0,0.0,0.207,500.0,2.98e-06
37994.9,4050.0,0.0,0.0,0.207,500.0,2.91e-06
38004.9,4050.0,0.0,0.0,0.207,500.0,2.83e-06
38015.0,4050.0,0.0,0.0,0.207,500.0,2.73e-06
38025.0,4050.0,0.0,0.0,0.207,500.0,2.57e-06
38035.0,4050.0,0.0,0.0,0.207,500.0,2.38e-06
38045.0,4050.0,0.0,0.0,0.207,500.0,2.22e-06
38055.1,4050.0,0.0,0.0,0.207,500.0,2.11e-06
38065.1,4050.0,0.0,0.0,0.207,500.0,2.05e-06
38075.1,4050.0,0.0,0.0,0.207,500.0,2.02e-06
38085.1,4050.0,0.0,0.0,0.207,500.0,1.98e-06
38095.1,4050.0,0.0,0.0,0.207,500.0,1.93e-06
38105.2,4050.0,0.0,0.0,0.207,500.0,1.84e-06
38115.2,4050.0,0.0,0.0,0.207,500.0,1.72e-06
38125.2,4050.0,0.0,0.0,0.207,500.0,1.61e-06
38135.2,4050.0,0.0,0.0,0.207,500.0,1.51e-06
38145.3,4050.0,0.0,0.0,0.207,500.0,1.46e-06
38155.3,4050.0,0.0,0.0,0.207,500.0,1.44e-06
38165.3,4050.0,0.0,0.0,0.207,500.0,1.43e-06
38175.3,4050.0,0.0,0.0,0.207,500.0,1.4e-06
38185.3,4050.0,0.0,0.0,0.207,500.0,1.35e-06
38195.4,4050.0,0.0,0.0,0.207,500.0,1.27e-06
38205.4,4050.0,0.0,0.0,0.207,500.0,1.19e-06
38215.4,4050.0,0.0,0.0,0.207,500.0,1.12e-06
38225.4,4050.0,0.0,0.0,0.207,500.0,1.06e-06
38235.5,4050.0,0.0,0.0,0.207,500.0,1.01e-06
38245.5,4050.0,0.0,0.0,0.207,500.0,9.74e-07
38255.5,4050.0,0.0,0.0,0.207,500.0,9.46e-07
38265.5,4050.0,0.0,0.0,0.207,500.0,9.2e-07
38275.5,4050.0,0.0,0.0,0.207,500.0,8.92e-07
38285.6,4050.0,0.0,0.0,0.207,500.0,8.59e-07
38295.6,4050.0,0.0,0.0,0.207,500.0,8.22e-07
38305.6,4050.0,0.0,0.0,0.207,500.0,7.85e-07
38315.6,4050.0,0.0,0.0,0.207,500.0,7.5e-07
38325.7,4050.0,0.0,0.0,0.207,500.0,7.18e-07
38335.7,4050.0,0.0,0.0,0.207,500.0,6.89e-07
38345.7,4050.0,0.0,0.0,0.207,500.0,6.62e-07
38355.7,4050.0,0.0,0.0,0.207,500.0,6.36e-07
38365.7,4050.0,0.0,0.0,0.207,500.0,6.08e-07
38375.8,4050.0,0.0,0.0,0.207,500.0,5.81e-07
38385.8,4050.0,0.0,0.0,0.207,500.0,5.57e-07
38395.8,4050.0,0.0,0.0,0.207,500.0,5.34e-07
38405.8,4050.0,0.0,0.0,0.207,500.0,5.13e-07
38415.9,4050.0,0.0,0.0,0.207,500.0,4.94e-07
38425.9,4050.0,0.0,0.0,0.207,500.0,4.75e-07
38435.9,4050.0,0.0,0.0,0.207,500.0,4.56e-07
38445.9,4050.0,0.0,0.0,0.207,500.0,4.36e-07
38455.9,4050.0,0.0,0.0,0.207,500.0,4.18e-07
38466.0,4050.0,0.0,0.0,0.207,500.0,4.01e-07
38476.0,4050.0,0.0,0.0,0.207,500.0,3.85e-07
38486.0,4050.0,0.0,0.0,0.207,500.0,3.69e-07
38496.0,4050.0,0.0,0.0,0.207,500.0,3.55e-07
38506.1,4050.0,0.0,0.0,0.207,500.0,3.41e-07
38516.1,4050.0,0.0,0.0,0.207,500.0,3.27e-07
38526.1,4050.0,0.0,0.0,0.207,500.0,3.13e-07
38536.1,4050.0,0.0,0.0,0.207,500.0,3e-07
38546.2,4050.0,0.0,0.0,0.207,500.0,2.87e-07
38556.2,4050.0,0.0,0.0,0.207,500.0,2.75e-07
38566.2,4050.0,0.0,0.0,0.207,500.0,2.64e-07
38576.2,4050.0,0.0,0.0,0.207,500.0,2.53e-07
38586.2,4050.0,0.0,0.0,0.207,500.0,2.43e-07
38596.3,4050.0,0.0,0.0,0.207,500.0,2.33e-07
38606.3,4050.0,0.0,0.0,0.207,500.0,2.24e-07
38616.3,4050.0,0.0,0.0,0.207,500.0,2.15e-07
38626.3,4050.0,0.0,0.0,0.207,500.0,2.07e-07
38636.4,4050.0,0.0,0.0,0.207,500.0,1.99e-07
38646.4,4050.0,0.0,0.0,0.207,500.0,1.91e-07
38656.4,4050.0,0.0,0.0,0.207,500.0,1.83e-07
38666.4,4050.0,0.0,0.0,0.207,500.0,1.76e-07
38676.4,4050.0,0.0,0.0,0.207,500.0,1.69e-07
38686.5,4050.0,0.0,0.0,0.207,500.0,1.62e-07
38696.5,4050.0,0.0,0.0,0.207,500.0,1.55e-07
38706.5,4050.0,0.0,0.0,0.207,500.0,1.49e-07
38716.5,4050.0,0.0,0.0,0.207,500.0,1.42e-07
38726.6,4050.0,0.0,0.0,0.207,500.0,1.37e-07
38736.6,4050.0,0.0,0.0,0.207,500.0,1.31e-07
38746.6,4050.0,0.0,0.0,0.207,500.0,1.26e-07
38756.6,4050.0,0.0,0.0,0.207,500.0,1.2e-07
38766.6,4050.0,0.0,0.0,0.207,500.0,1.16e-07
38776.7,4050.0,0.0,0.0,0.207,500.0,1.11e-07
38786.7,4050.0,0.0,0.0,0.207,500.0,1.06e-07
38796.7,4050.0,0.0,0.0,0.207,500.0,1.02e-07
38806.7,4050.0,0.0,0.0,0.207,500.0,9.82e-08
38816.8,4050.0,0.0,0.0,0.207,500.0,9.43e-08
38826.8,4050.0,0.0,0.0,0.207,500.0,9.06e-08
38836.8,4050.0,0.0,0.0,0.207,500.0,8.7e-08
38846.8,4050.0,0.0,0.0,0.207,500.0,8.35e-08
38856.8,4050.0,0.0,0.0,0.207,500.0,8.02e-08
38866.9,4050.0,0.0,0.0,0.207,500.0,7.7e-08
38876.9,4050.0,0.0,0.0,0.207,500.0,7.39e-08
38886.9,4050.0,0.0,0.0,0.207,500.0,7.09e-08
38896.9,4050.0,0.0,0.0,0.207,500.0,6.81e-08
38907.0,4050.0,0.0,0.0,0.207,500.0,6.53e-08
38917.0,4050.0,0.0,0.0,0.207,500.0,6.26e-08
38927.0,4050.0,0.0,0.0,0.207,500.0,6e-08
38937.0,4050.0,0.0,0.0,0.207,500.0,5.75e-08
38947.0,4050.0,0.0,0.0,0.207,500.0,5.52e-08
38957.1,4050.0,0.0,0.0,0.207,500.0,5.29e-08
38967.1,4050.0,0.0,0.0,0.207,500.0,5.07e-08
38977.1,4050.0,0.0,0.0,0.207,500.0,4.86e-08
38987.1,4050.0,0.0,0.0,0.207,500.0,4.66e-08
38997.2,4050.0,0.0,0.0,0.207,500.0,4.47e-08
39007.2,4050.0,0.0,0.0,0.207,500.0,4.28e-08
39017.2,4050.0,0.0,0.0,0.207,500.0,4.11e-08
39027.2,4050.0,0.0,0.0,0.207,500.0,3.94e-08
39037.2,4050.0,0.0,0.0,0.207,500.0,3.77e-08
39047.3,4050.0,0.0,0.0,0.207,500.0,3.61e-08
39057.3,4050.0,0.0,0.0,0.207,500.0,3.46e-08
39067.3,4050.0,0.0,0.0,0.207,500.0,3.31e-08
39077.3,4050.0,0.0,0.0,0.207,500.0,3.17e-08
39087.4,4050.0,0.0,0.0,0.207,500.0,3.04e-08
39097.4,4050.0,0.0,0.0,0.207,500.0,2.91e-08
39107.4,4050.0,0.0,0.0,0.207,500.0,2.8e-08
39117.4,4050.0,0.0,0.0,0.207,500.0,2.68e-08
39127.4,4050.0,0.0,0.0,0.207,500.0,2.56e-08
39137.5,4050.0,0.0,0.0,0.207,500.0,2.45e-08
39147.5,4050.0,0.0,0.0,0.207,500.0,2.34e-08
39157.5,4050.0,0.0,0.0,0.207,500.0,2.23e-08
39167.5,4050.0,0.0,0.0,0.207,500.0,2.13e-08
39177.6,4050.0,0.0,0.0,0.207,500.0,2.02e-08
39187.6,4050.0,0.0,0.0,0.207,500.0,1.92e-08
39197.6,4050.0,0.0,0.0,0.207,500.0,1.82e-08
39207.6,4050.0,0.0,0.0,0.207,500.0,1.73e-08
39217.7,4050.0,0.0,0.0,0.207,500.0,1.66e-08
39227.7,4050.0,0.0,0.0,0.207,500.0,1.6e-08
39237.7,4050.0,0.0,0.0,0.207,500.0,1.55e-08
39247.7,4050.0,0.0,0.0,0.207,500.0,1.51e-08
39257.7,4050.0,0.0,0.0,0.207,500.0,1.49e-08
39267.8,4050.0,0.0,0.0,0.207,500.0,1.48e-08
39277.8,4050.0,0.0,0.0,0.207,500.0,1.5e-08
39287.8,4050.0,0.0,0.0,0.207,500.0,1.53e-08
39297.8,4050.0,0.0,0.0,0.207,500.0,1.54e-08
39307.9,4050.0,0.0,0.0,0.207,500.0,1.49e-08
39317.9,4050.0,0.0,0.0,0.207,500.0,1.42e-08
39327.9,4050.0,0.0,0.0,0.207,500.0,1.32e-08
39337.9,4050.0,0.0,0.0,0.207,500.0,1.2e-08
39347.9,4050.0,0.0,0.0,0.207,500.0,1.04e-08
39358.0,4050.0,0.0,0.0,0.207,500.0,8.29e-09
39368.0,4050.0,0.0,0.0,0.207,500.0,5.71e-09
39378.0,4050.0,0.0,0.0,0.207,500.0,2.56e-09
39388.0,4050.0,0.0,0.0,0.207,500.0,6.42e-11
39398.1,4050.0,0.0,0.0,0.207,500.0,-1.25e-09
39408.1,4050.0,0.0,0.0,0.207,500.0,-2.31e-09
39418.1,4050.0,0.0,0.0,0.207,500.0,-3.05e-09
39428.1,4050.0,0.0,0.0,0.207,500.0,-3.4e-09
39438.1,4050.0,0.0,0.0,0.207,500.0,-3.28e-09
39448.2,4050.0,0.0,0.0,0.207,500.0,-2.6e-09
39458.2,4050.0,0.0,0.0,0.207,500.0,-1.27e-09
39468.2,4050.0,0.0,0.0,0.207,500.0,8.15e-10
39478.2,4050.0,0.0,0.0,0.207,500.0,3.75e-09
39488.3,4050.0,0.0,0.0,0.207,500.0,5.95e-09
39498.3,4050.0,0.0,0.0,0.207,500.0,7.06e-09
39508.3,4050.0,0.0,0.0,0.207,500.0,8.08e-09
39518.3,4050.0,0.0,0.0,0.207,500.0,8.98e-09
39528.3,4050.0,0.0,0.0,0.207,500.0,9.67e-09
39538.4,4050.0,0.0,0.0,0.207,500.0,1.01e-08
39548.4,4050.0,0.0,0.0,0.207,500.0,1.01e-08
39558.4,4050.0,0.0,0.0,0.207,500.0,9.77e-09
39568.4,4050.0,0.0,0.0,0.207,500.0,8.87e-09
39578.5,4050.0,0.0,0.0,0.207,500.0,7.35e-09
39588.5,4050.0,0.0,0.0,0.207,500.0,6.33e-09
39598.5,4050.0,0.0,0.0,0.207,500.0,5.9e-09
39608.5,4050.0,0.0,0.0,0.207,500.0,5.4e-09
39618.5,4050.0,0.0,0.0,0.207,500.0,4.82e-09
39628.6,4050.0,0.0,0.0,0.207,500.0,4.19e-09
39638.6,4050.0,0.0,0.0,0.207,500.0,3.51e-09
39648.6,4050.0,0.0,0.0,0.207,500.0,2.81e-09
39658.6,4050.0,0.0,0.0,0.207,500.0,2.09e-09
39668.7,4050.0,0.0,0.0,0.207,500.0,1.38e-09
39678.7,4050.0,0.0,0.0,0.207,500.0,6.94e-10
39688.7,4050.0,0.0,0.0,0.207,500.0,5.16e-11
39698.7,4050.0,0.0,0.0,0.207,500.0,-5.25e-10
39708.7,4050.0,0.0,0.0,0.207,500.0,-1.01e-09
39718.8,4050.0,0.0,0.0,0.207,500.0,-1.36e-09
39728.8,4050.0,0.0,0.0,0.207,500.0,-1.57e-09
39738.8,4050.0,0.0,0.0,0.207,500.0,-1.59e-09
39748.8,4050.0,0.0,0.0,0.207,500.0,-1.39e-09
39758.9,4050.0,0.0,0.0,0.207,500.0,-9.45e-10
39768.9,4050.0,0.0,0.0,0.207,500.0,-2.07e-10
39778.9,4050.0,0.0,0.0,0.207,500.0,8.58e-10
39788.9,4050.0,0.0,0.0,0.207,500.0,1.54e-09
39799.0,4050.0,0.0,0.0,0.207,500.0,1.93e-09
39809.0,4050.0,0.0,0.0,0.207,500.0,2.32e-09
39819.0,4050.0,0.0,0.0,0.207,500.0,2.68e-09
39829.0,4050.0,0.0,0.0,0.207,500.0,2.99e-09
39839.0,4050.0,0.0,0.0,0.207,500.0,3.21e-09
39849.1,4050.0,0.0,0.0,0.207,500.0,3.33e-09
39859.1,4050.0,0.0,0.0,0.207,500.0,3.31e-09
39869.1,4050.0,0.0,0.0,0.207,500.0,3.12e-09
39879.1,4050.0,0.0,0.0,0.207,500.0,2.72e-09
39889.2,4050.0,0.0,0.0,0.207,500.0,2.56e-09
39899.2,4050.0,0.0,0.0,0.207,500.0,2.5e-09
39909.2,4050.0,0.0,0.0,0.207,500.0,2.39e-09
39919.2,4050.0,0.0,0.0,0.207,500.0,2.23e-09
39929.2,4050.0,0.0,0.0,0.207,500.0,2.02e-09
39939.3,4050.0,0.0,0.0,0.207,500.0,1.75e-09
39949.3,4050.0,0.0,0.0,0.207,500.0,1.42e-09
39959.3,4050.0,0.0,0.0,0.207,500.0,1.03e-09
39969.3,4050.0,0.0,0.0,0.207,500.0,5.85e-10
39979.4,4050.0,0.0,0.0,0.207,500.0,7.11e-11
39989.4,4050.0,0.0,0.0,0.207,500.0,-3.07e-10
39999.4,4050.0,0.0,0.0,0.207,500.0,-6.05e-10
40009.4,4050.0,0.0,0.0,0.207,500.0,-8.62e-10
40019.4,4050.0,0.0,0.0,0.207,500.0,-1.06e-09
40029.5,4050.0,0.0,0.0,0.207,500.0,-1.19e-09
40039.5,4050.0,0.0,0.0,0.207,500.0,-1.23e-09
40049.5,4050.0,0.0,0.0,0.207,500.0,-1.16e-09
40059.5,4050.0,0.0,0.0,0.207,500.0,-9.57e-10
40069.6,4050.0,0.0,0.0,0.207,500.0,-6.1e-10
40079.6,4050.0,0.0,0.0,0.207,500.0,-9.34e-11
40089.6,4050.0,0.0,0.0,0.207,500.0,1.58e-10
40099.6,4050.0,0.0,0.0,0.207,500.0,3.29e-10
40109.6,4050.0,0.0,0.0,0.207,500.0,5.04e-10
40119.7,4050.0,0.0,0.0,0.207,500.0,6.75e-10
40129.7,4050.0,0.0,0.0,0.207,500.0,8.32e-10
40139.7,4050.0,0.0,0.0,0.207,500.0,9.67e-10
40149.7,4050.0,0.0,0.0,0.207,500.0,1.07e-09
40159.8,4050.0,0.0,0.0,0.207,500.0,1.12e-09
40169.8,4050.0,0.0,0.0,0.207,500.0,1.12e-09
40179.8,4050.0,0.0,0.0,0.207,500.0,1.05e-09
40189.8,4050.0,0.0,0.0,0.207,500.0,1.17e-09
40199.8,4050.0,0.0,0.0,0.207,500.0,1.32e-09
40209.9,4050.0,0.0,0.0,0.207,500.0,1.45e-09
40219.9,4050.0,0.0,0.0,0.207,500.0,1.56e-09
40229.9,4050.0,0.0,0.0,0.207,500.0,1.65e-09
40239.9,4050.0,0.0,0.0,0.207,500.0,1.69e-09
40250.0,4050.0,0.0,0.0,0.207,500.0,1.7e-09
40260.0,4050.0,0.0,0.0,0.207,500.0,1.66e-09
40270.0,4050.0,0.0,0.0,0.207,500.0,1.56e-09
40280.0,4050.0,0.0,0.0,0.207,500.0,1.4e-09
40290.0,4050.0,0.0,0.0,0.207,500.0,1.17e-09
40300.1,4050.0,0.0,0.0,0.207,500.0,8.61e-10
40310.1,4050.0,0.0,0.0,0.207,500.0,4.6e-10
40320.1,4050.0,0.0,0.0,0.207,500.0,1.95e-10
40330.1,4050.0,0.0,0.0,0.207,500.0,6.5e-11
40340.2,4050.0,0.0,0.0,0.207,500.0,-6.27e-11
40350.2,4050.0,0.0,0.0,0.207,500.0,-1.85e-10
40360.2,4050.0,0.0,0.0,0.207,500.0,-2.98e-10
40370.2,4050.0,0.0,0.0,0.207,500.0,-3.99e-10
40380.2,4050.0,0.0,0.0,0.207,500.0,-4.83e-10
40390.3,4050.0,0.0,0.0,0.207,500.0,-5.46e-10
40400.3,4050.0,0.0,0.0,0.207,500.0,-5.83e-10
40410.3,4050.0,0.0,0.0,0.207,500.0,-5.9e-10
40420.3,4050.0,0.0,0.0,0.207,500.0,-5.62e-10
40430.4,4050.0,0.0,0.0,0.207,500.0,-4.93e-10
40440.4,4050.0,0.0,0.0,0.207,500.0,-3.78e-10
40450.4,4050.0,0.0,0.0,0.207,500.0,-2.75e-10
40460.4,4050.0,0.0,0.0,0.207,500.0,-2.71e-10
40470.5,4050.0,0.0,0.0,0.207,500.0,-2.6e-10
40480.5,4050.0,0.0,0.0,0.207,500.0,-2.42e-10
40490.5,4050.0,0.0,0.0,0.207,500.0,-2.17e-10
40500.5,4050.0,0.0,0.0,0.207,500.0,-1.86e-10
40510.5,4050.0,0.0,0.0,0.207,500.0,-1.48e-10
40520.6,4050.0,0.0,0.0,0.207,500.0,-1.03e-10
40530.6,4050.0,0.0,0.0,0.207,500.0,-5.26e-11
40540.6,4050.0,0.0,0.0,0.207,500.0,3.69e-12
40550.6,4050.0,0.0,0.0,0.207,500.0,6.53e-11
40560.7,4050.0,0.0,0.0,0.207,500.0,1.32e-10
40570.7,4050.0,0.0,0.0,0.207,500.0,2.03e-10
40580.7,4050.0,0.0,0.0,0.207,500.0,2.76e-10
40590.7,4050.0,0.0,0.0,0.207,500.0,3.27e-10
40600.7,4050.0,0.0,0.0,0.207,500.0,3.75e-10
40610.8,4050.0,0.0,0.0,0.207,500.0,4.16e-10
40620.8,4050.0,0.0,0.0,0.207,500.0,4.5e-10
40630.8,4050.0,0.0,0.0,0.207,500.0,4.74e-10
40640.8,4050.0,0.0,0.0,0.207,500.0,4.88e-10
40650.9,4050.0,0.0,0.0,0.207,500.0,4.89e-10
40660.9,4050.0,0.0,0.0,0.207,500.0,4.75e-10
40670.9,4050.0,0.0,0.0,0.207,500.0,4.44e-10
40680.9,4050.0,0.0,0.0,0.207,500.0,3.95e-10
40690.9,4050.0,0.0,0.0,0.207,500.0,3.24e-10
40701.0,4050.0,0.0,0.0,0.207,500.0,2.3e-10
40711.0,4050.0,0.0,0.0,0.207,500.0,1.1e-10
40721.0,4050.0,0.0,0.0,0.207,500.0,5.56e-11
40731.0,4050.0,0.0,0.0,0.207,500.0,1.52e-11
40741.1,4050.0,0.0,0.0,0.207,500.0,-2.48e-11
40751.1,4050.0,0.0,0.0,0.207,500.0,-6.34e-11
40761.1,4050.0,0.0,0.0,0.207,500.0,-9.95e-11
40771.1,4050.0,0.0,0.0,0.207,500.0,-1.32e-10
40781.1,4050.0,0.0,0.0,0.207,500.0,-1.59e-10
40791.2,4050.0,0.0,0.0,0.207,500.0,-1.8e-10
40801.2,4050.0,0.0,0.0,0.207,500.0,-1.94e-10
40811.2,4050.0,0.0,0.0,0.207,500.0,-1.98e-10
40821.2,4050.0,0.0,0.0,0.207,500.0,-1.91e-10
40831.3,4050.0,0.0,0.0,0.207,500.0,-1.71e-10
40841.3,4050.0,0.0,0.0,0.207,500.0,-1.37e-10
40851.3,4050.0,0.0,0.0,0.207,500.0,-1.31e-10
40861.3,4050.0,0.0,0.0,0.207,500.0,-1.49e-10
40871.3,4050.0,0.0,0.0,0.207,500.0,-1.68e-10
40881.4,4050.0,0.0,0.0,0.207,500.0,-1.85e-10
40891.4,4050.0,0.0,0.0,0.207,500.0,-2.02e-10
40901.4,4050.0,0.0,0.0,0.207,500.0,-2.18e-10
40911.4,4050.0,0.0,0.0,0.207,500.0,-2.33e-10
40921.5,4050.0,0.0,0.0,0.207,500.0,-2.46e-10
40931.5,4050.0,0.0,0.0,0.207,500.0,-2.59e-10
40941.5,4050.0,0.0,0.0,0.207,500.0,-2.7e-10
40951.5,4050.0,0.0,0.0,0.207,500.0,-2.79e-10
40961.5,4050.0,0.0,0.0,0.207,500.0,-2.87e-10
40971.6,4050.0,0.0,0.0,0.207,500.0,-2.93e-10
40981.6,4050.0,0.0,0.0,0.207,500.0,-2.97e-10
40991.6,4050.0,0.0,0.0,0.207,500.0,-3e-10
41001.6,4050.0,0.0,0.0,0.207,500.0,-3.03e-10
