time_s,cumulative_co2_engine1_t,cumulative_co2_engine2_t,cumulative_co2_engine3_t
149624.0,50.3,16.9,6.36
149634.0,50.3,16.9,6.36
149644.0,50.3,16.9,6.36
149654.0,50.3,16.9,6.36
149664.0,50.3,16.9,6.36
149675.0,50.3,16.9,6.36
149685.0,50.3,16.9,6.36
149695.0,50.3,16.9,6.36
149705.0,50.3,16.9,6.36
149715.0,50.3,16.9,6.36
149725.0,50.3,16.9,6.36
149735.0,50.3,16.9,6.36
149745.0,50.3,16.9,6.36
149755.0,50.3,16.9,6.36
149765.0,50.3,16.9,6.36
149775.0,50.3,16.9,6.36
149785.0,50.3,16.9,6.36
149795.0,50.3,16.9,6.36
149805.0,50.3,16.9,6.36
149815.0,50.3,16.9,6.36
149825.0,50.3,16.9,6.36
149835.0,50.3,16.9,6.36
149845.0,50.3,16.9,6.36
149855.0,50.3,16.9,6.36
149865.0,50.3,16.9,6.36
149875.0,50.3,16.9,6.36
149885.0,50.4,16.9,6.36
149895.0,50.4,16.9,6.36
149905.0,50.4,16.9,6.36
149915.0,50.4,16.9,6.36
149925.0,50.4,16.9,6.36
149935.0,50.4,16.9,6.36
149945.0,50.4,16.9,6.36
149955.0,50.4,16.9,6.36
149965.0,50.4,16.9,6.36
149975.0,50.4,16.9,6.36
149985.0,50.4,16.9,6.36
149995.0,50.4,16.9,6.36
150005.0,50.4,16.9,6.36
150015.0,50.4,16.9,6.36
150025.0,50.4,16.9,6.36
150035.0,50.4,16.9,6.36
150045.0,50.4,16.9,6.36
150055.0,50.4,16.9,6.36
150065.0,50.4,16.9,6.36
150075.0,50.4,16.9,6.36
150085.0,50.4,16.9,6.36
150095.0,50.4,16.9,6.36
150105.0,50.4,16.9,6.36
150116.0,50.4,16.9,6.36
150126.0,50.4,16.9,6.36
150136.0,50.4,16.9,6.36
150146.0,50.4,16.9,6.36
150156.0,50.4,16.9,6.36
150166.0,50.4,16.9,6.36
150176.0,50.4,16.9,6.36
150186.0,50.4,16.9,6.36
150196.0,50.4,16.9,6.36
150206.0,50.4,16.9,6.36
150216.0,50.4,16.9,6.36
150226.0,50.4,16.9,6.36
150236.0,50.5,16.9,6.36
150246.0,50.5,16.9,6.36
150256.0,50.5,16.9,6.36
150266.0,50.5,16.9,6.36
150276.0,50.5,16.9,6.36
150286.0,50.5,16.9,6.36
150296.0,50.5,16.9,6.36
150306.0,50.5,16.9,6.36
150316.0,50.5,16.9,6.36
150326.0,50.5,16.9,6.36
150336.0,50.5,16.9,6.36
150346.0,50.5,16.9,6.36
150356.0,50.5,16.9,6.36
150366.0,50.5,16.9,6.36
150376.0,50.5,16.9,6.36
150386.0,50.5,16.9,6.36
150396.0,50.5,16.9,6.36
150406.0,50.5,16.9,6.36
150416.0,50.5,16.9,6.36
150426.0,50.5,16.9,6.36
150436.0,50.5,16.9,6.36
150446.0,50.5,16.9,6.36
150456.0,50.5,16.9,6.36
150466.0,50.5,16.9,6.36
150476.0,50.5,16.9,6.36
150486.0,50.5,16.9,6.36
150496.0,50.5,16.9,6.36
150506.0,50.5,16.9,6.36
150516.0,50.5,16.9,6.36
150526.0,50.5,16.9,6.36
150536.0,50.5,16.9,6.36
150546.0,50.5,16.9,6.36
150556.0,50.5,16.9,6.36
150567.0,50.5,16.9,6.36
150577.0,50.5,16.9,6.36
150587.0,50.6,16.9,6.36
150597.0,50.6,16.9,6.36
150607.0,50.6,16.9,6.36
150617.0,50.6,16.9,6.36
150627.0,50.6,16.9,6.36
150637.0,50.6,16.9,6.36
150647.0,50.6,16.9,6.36
150657.0,50.6,16.9,6.36
150667.0,50.6,16.9,6.36
150677.0,50.6,16.9,6.36
150687.0,50.6,16.9,6.36
150697.0,50.6,16.9,6.36
150707.0,50.6,16.9,6.36
150717.0,50.6,16.9,6.36
150727.0,50.6,16.9,6.36
150737.0,50.6,16.9,6.36
150747.0,50.6,16.9,6.36
150757.0,50.6,16.9,6.36
150767.0,50.6,16.9,6.36
150777.0,50.6,16.9,6.36
150787.0,50.6,16.9,6.36
150797.0,50.6,16.9,6.36
150807.0,50.6,16.9,6.36
150817.0,50.6,16.9,6.36
150827.0,50.6,16.9,6.36
150837.0,50.6,16.9,6.36
150847.0,50.6,16.9,6.36
150857.0,50.6,16.9,6.36
150867.0,50.6,16.9,6.36
150877.0,50.6,16.9,6.36
150887.0,50.6,16.9,6.36
150897.0,50.6,16.9,6.36
150907.0,50.6,16.9,6.36
150917.0,50.6,16.9,6.36
150927.0,50.7,16.9,6.36
150937.0,50.7,16.9,6.36
150947.0,50.7,16.9,6.36
150957.0,50.7,16.9,6.36
150967.0,50.7,16.9,6.36
150977.0,50.7,16.9,6.36
150987.0,50.7,16.9,6.36
150997.0,50.7,16.9,6.36
151008.0,50.7,16.9,6.36
151018.0,50.7,16.9,6.36
151028.0,50.7,16.9,6.36
151038.0,50.7,16.9,6.36
151048.0,50.7,16.9,6.36
151058.0,50.7,16.9,6.36
151068.0,50.7,16.9,6.36
151078.0,50.7,16.9,6.36
151088.0,50.7,16.9,6.36
151098.0,50.7,16.9,6.36
151108.0,50.7,16.9,6.36
151118.0,50.7,16.9,6.36
151128.0,50.7,16.9,6.36
151138.0,50.7,16.9,6.36
151148.0,50.7,16.9,6.36
151158.0,50.7,16.9,6.36
151168.0,50.7,16.9,6.36
151178.0,50.7,16.9,6.36
151188.0,50.7,16.9,6.36
151198.0,50.7,16.9,6.36
151208.0,50.7,16.9,6.36
151218.0,50.7,16.9,6.36
151228.0,50.7,16.9,6.36
151238.0,50.7,16.9,6.36
151248.0,50.7,16.9,6.36
151258.0,50.7,16.9,6.36
151268.0,50.7,16.9,6.36
151278.0,50.8,16.9,6.36
151288.0,50.8,16.9,6.36
151298.0,50.8,16.9,6.36
151308.0,50.8,16.9,6.36
151318.0,50.8,16.9,6.36
151328.0,50.8,16.9,6.36
151338.0,50.8,16.9,6.36
151348.0,50.8,16.9,6.36
151358.0,50.8,16.9,6.36
151368.0,50.8,16.9,6.36
151378.0,50.8,16.9,6.36
151388.0,50.8,16.9,6.36
151398.0,50.8,16.9,6.36
151408.0,50.8,16.9,6.36
151418.0,50.8,16.9,6.36
151428.0,50.8,16.9,6.36
151438.0,50.8,16.9,6.36
151448.0,50.8,16.9,6.36
151459.0,50.8,16.9,6.36
151469.0,50.8,16.9,6.36
151479.0,50.8,16.9,6.36
151489.0,50.8,16.9,6.36
151499.0,50.8,16.9,6.36
151509.0,50.8,16.9,6.36
151519.0,50.8,16.9,6.36
151529.0,50.8,16.9,6.36
151539.0,50.8,16.9,6.36
151549.0,50.8,16.9,6.36
151559.0,50.8,16.9,6.36
151569.0,50.8,16.9,6.36
151579.0,50.8,16.9,6.36
151589.0,50.8,16.9,6.36
151599.0,50.8,16.9,6.36
151609.0,50.8,16.9,6.36
151619.0,50.8,16.9,6.36
151629.0,50.9,16.9,6.36
151639.0,50.9,16.9,6.36
151649.0,50.9,16.9,6.36
151659.0,50.9,16.9,6.36
151669.0,50.9,16.9,6.36
151679.0,50.9,16.9,6.36
151689.0,50.9,16.9,6.36
151699.0,50.9,16.9,6.36
151709.0,50.9,16.9,6.36
151719.0,50.9,16.9,6.36
151729.0,50.9,16.9,6.36
151739.0,50.9,16.9,6.36
151749.0,50.9,16.9,6.36
151759.0,50.9,16.9,6.36
151769.0,50.9,16.9,6.36
151779.0,50.9,16.9,6.36
151789.0,50.9,16.9,6.36
151799.0,50.9,16.9,6.36
151809.0,50.9,16.9,6.36
151819.0,50.9,16.9,6.36
151829.0,50.9,16.9,6.36
151839.0,50.9,16.9,6.36
151849.0,50.9,16.9,6.36
151859.0,50.9,16.9,6.36
151869.0,50.9,16.9,6.36
151879.0,50.9,16.9,6.36
151889.0,50.9,16.9,6.36
151899.0,50.9,16.9,6.36
151910.0,50.9,16.9,6.36
151920.0,50.9,16.9,6.36
151930.0,50.9,16.9,6.36
151940.0,50.9,16.9,6.36
151950.0,50.9,16.9,6.36
151960.0,50.9,16.9,6.36
151970.0,50.9,16.9,6.36
151980.0,51.0,16.9,6.36
151990.0,51.0,16.9,6.36
152000.0,51.0,16.9,6.36
152010.0,51.0,16.9,6.36
152020.0,51.0,16.9,6.36
152030.0,51.0,16.9,6.36
152040.0,51.0,16.9,6.36
152050.0,51.0,16.9,6.36
152060.0,51.0,16.9,6.36
152070.0,51.0,16.9,6.36
152080.0,51.0,16.9,6.36
152090.0,51.0,16.9,6.36
152100.0,51.0,16.9,6.36
152110.0,51.0,16.9,6.36
152120.0,51.0,16.9,6.36
152130.0,51.0,16.9,6.36
152140.0,51.0,16.9,6.36
152150.0,51.0,16.9,6.36
152160.0,51.0,16.9,6.36
152170.0,51.0,16.9,6.36
152180.0,51.0,16.9,6.36
152190.0,51.0,16.9,6.36
152200.0,51.0,16.9,6.36
152210.0,51.0,16.9,6.36
152220.0,51.0,16.9,6.36
152230.0,51.0,16.9,6.36
152240.0,51.0,16.9,6.36
152250.0,51.0,16.9,6.36
152260.0,51.0,16.9,6.36
152270.0,51.0,16.9,6.36
152280.0,51.0,16.9,6.36
152290.0,51.0,16.9,6.36
152300.0,51.0,16.9,6.36
152310.0,51.0,16.9,6.36
152320.0,51.1,16.9,6.36
152330.0,51.1,16.9,6.36
152340.0,51.1,16.9,6.36
152351.0,51.1,16.9,6.36
152361.0,51.1,16.9,6.36
152371.0,51.1,16.9,6.36
152381.0,51.1,16.9,6.36
152391.0,51.1,16.9,6.36
152401.0,51.1,16.9,6.36
152411.0,51.1,16.9,6.36
152421.0,51.1,16.9,6.36
152431.0,51.1,16.9,6.36
152441.0,51.1,16.9,6.36
152451.0,51.1,16.9,6.36
152461.0,51.1,16.9,6.36
152471.0,51.1,16.9,6.36
152481.0,51.1,16.9,6.36
152491.0,51.1,16.9,6.36
152501.0,51.1,16.9,6.36
152511.0,51.1,16.9,6.36
152521.0,51.1,16.9,6.36
152531.0,51.1,16.9,6.36
152541.0,51.1,16.9,6.36
152551.0,51.1,16.9,6.36
152561.0,51.1,16.9,6.36
152571.0,51.1,16.9,6.36
152581.0,51.1,16.9,6.36
152591.0,51.1,16.9,6.36
152601.0,51.1,16.9,6.36
152611.0,51.1,16.9,6.36
152621.0,51.1,16.9,6.36
152631.0,51.1,16.9,6.36
152641.0,51.1,16.9,6.36
152651.0,51.1,16.9,6.36
152661.0,51.1,16.9,6.36
152671.0,51.2,16.9,6.36
152681.0,51.2,16.9,6.36
152691.0,51.2,16.9,6.36
152701.0,51.2,16.9,6.36
152711.0,51.2,16.9,6.36
152721.0,51.2,16.9,6.36
152731.0,51.2,16.9,6.36
152741.0,51.2,16.9,6.36
152751.0,51.2,16.9,6.36
152761.0,51.2,16.9,6.36
152771.0,51.2,16.9,6.36
152781.0,51.2,16.9,6.36
152791.0,51.2,16.9,6.36
152802.0,51.2,16.9,6.36
152812.0,51.2,16.9,6.36
152822.0,51.2,16.9,6.36
152832.0,51.2,16.9,6.36
152842.0,51.2,16.9,6.36
152852.0,51.2,16.9,6.36
152862.0,51.2,16.9,6.36
152872.0,51.2,16.9,6.36
152882.0,51.2,16.9,6.36
152892.0,51.2,16.9,6.36
152902.0,51.2,16.9,6.36
152912.0,51.2,16.9,6.36
152922.0,51.2,16.9,6.36
152932.0,51.2,16.9,6.36
152942.0,51.2,16.9,6.36
152952.0,51.2,16.9,6.36
152962.0,51.2,16.9,6.36
152972.0,51.2,16.9,6.36
152982.0,51.2,16.9,6.36
152992.0,51.2,16.9,6.36
153002.0,51.2,16.9,6.36
153012.0,51.2,16.9,6.36
153022.0,51.3,16.9,6.36
153032.0,51.3,16.9,6.36
153042.0,51.3,16.9,6.36
153052.0,51.3,16.9,6.36
153062.0,51.3,16.9,6.36
153072.0,51.3,16.9,6.36
153082.0,51.3,16.9,6.36
153092.0,51.3,16.9,6.36
153102.0,51.3,16.9,6.36
153112.0,51.3,16.9,6.36
153122.0,51.3,16.9,6.36
153132.0,51.3,16.9,6.36
153142.0,51.3,16.9,6.36
153152.0,51.3,16.9,6.36
153162.0,51.3,16.9,6.36
153172.0,51.3,16.9,6.36
153182.0,51.3,16.9,6.36
153192.0,51.3,16.9,6.36
153202.0,51.3,16.9,6.36
153212.0,51.3,16.9,6.36
153222.0,51.3,16.9,6.36
153232.0,51.3,16.9,6.36
153242.0,51.3,16.9,6.36
153253.0,51.3,16.9,6.36
153263.0,51.3,16.9,6.36
153273.0,51.3,16.9,6.36
153283.0,51.3,16.9,6.36
153293.0,51.3,16.9,6.36
153303.0,51.3,16.9,6.36
153313.0,51.3,16.9,6.36
153323.0,51.3,16.9,6.36
153333.0,51.3,16.9,6.36
153343.0,51.3,16.9,6.36
153353.0,51.3,16.9,6.36
153363.0,51.3,16.9,6.36
153373.0,51.4,16.9,6.36
153383.0,51.4,16.9,6.36
153393.0,51.4,16.9,6.36
153403.0,51.4,16.9,6.36
153413.0,51.4,16.9,6.36
153423.0,51.4,16.9,6.36
153433.0,51.4,16.9,6.36
153443.0,51.4,16.9,6.36
153453.0,51.4,16.9,6.36
153463.0,51.4,16.9,6.36
153473.0,51.4,16.9,6.36
153483.0,51.4,16.9,6.36
153493.0,51.4,16.9,6.36
153503.0,51.4,16.9,6.36
153513.0,51.4,16.9,6.36
153523.0,51.4,16.9,6.36
153533.0,51.4,16.9,6.36
153543.0,51.4,16.9,6.36
153553.0,51.4,16.9,6.36
153563.0,51.4,16.9,6.36
153573.0,51.4,16.9,6.36
153583.0,51.4,16.9,6.36
153593.0,51.4,16.9,6.36
153603.0,51.4,16.9,6.36
153613.0,51.4,16.9,6.36
153623.0,51.4,16.9,6.36
153633.0,51.4,16.9,6.36
153643.0,51.4,16.9,6.36
153653.0,51.4,16.9,6.36
153663.0,51.4,16.9,6.36
153673.0,51.4,16.9,6.36
153683.0,51.4,16.9,6.36
153694.0,51.4,16.9,6.36
153704.0,51.4,16.9,6.36
153714.0,51.5,16.9,6.36
153724.0,51.5,16.9,6.36
153734.0,51.5,16.9,6.36
153744.0,51.5,16.9,6.36
153754.0,51.5,16.9,6.36
153764.0,51.5,16.9,6.36
153774.0,51.5,16.9,6.36
153784.0,51.5,16.9,6.36
153794.0,51.5,16.9,6.36
153804.0,51.5,16.9,6.36
153814.0,51.5,16.9,6.36
153824.0,51.5,16.9,6.36
153834.0,51.5,16.9,6.36
153844.0,51.5,16.9,6.36
153854.0,51.5,16.9,6.36
153864.0,51.5,16.9,6.36
153874.0,51.5,16.9,6.36
153884.0,51.5,16.9,6.36
153894.0,51.5,16.9,6.36
153904.0,51.5,16.9,6.36
153914.0,51.5,16.9,6.36
153924.0,51.5,16.9,6.36
153934.0,51.5,16.9,6.36
153944.0,51.5,16.9,6.36
153954.0,51.5,16.9,6.36
153964.0,51.5,16.9,6.36
153974.0,51.5,16.9,6.36
153984.0,51.5,16.9,6.36
153994.0,51.5,16.9,6.36
154004.0,51.5,16.9,6.36
154014.0,51.5,16.9,6.36
154024.0,51.5,16.9,6.36
154034.0,51.5,16.9,6.36
154044.0,51.5,16.9,6.36
154054.0,51.5,16.9,6.36
154064.0,51.6,16.9,6.36
154074.0,51.6,16.9,6.36
154084.0,51.6,16.9,6.36
154094.0,51.6,16.9,6.36
154104.0,51.6,16.9,6.36
154114.0,51.6,16.9,6.36
154124.0,51.6,16.9,6.36
154134.0,51.6,16.9,6.36
154145.0,51.6,16.9,6.36
154155.0,51.6,16.9,6.36
154165.0,51.6,16.9,6.36
154175.0,51.6,16.9,6.36
154185.0,51.6,16.9,6.36
154195.0,51.6,16.9,6.36
154205.0,51.6,16.9,6.36
154215.0,51.6,16.9,6.36
154225.0,51.6,16.9,6.36
154235.0,51.6,16.9,6.36
154245.0,51.6,16.9,6.36
154255.0,51.6,16.9,6.36
154265.0,51.6,16.9,6.36
154275.0,51.6,16.9,6.36
154285.0,51.6,16.9,6.36
154295.0,51.6,16.9,6.36
154305.0,51.6,16.9,6.36
154315.0,51.6,16.9,6.36
154325.0,51.6,16.9,6.36
154335.0,51.6,16.9,6.36
154345.0,51.6,16.9,6.36
154355.0,51.6,16.9,6.36
154365.0,51.6,16.9,6.36
154375.0,51.6,16.9,6.36
154385.0,51.6,16.9,6.36
154395.0,51.6,16.9,6.36
154405.0,51.6,16.9,6.36
154415.0,51.7,16.9,6.36
154425.0,51.7,16.9,6.36
154435.0,51.7,16.9,6.36
154445.0,51.7,16.9,6.36
154455.0,51.7,16.9,6.36
154465.0,51.7,16.9,6.36
154475.0,51.7,16.9,6.36
154485.0,51.7,16.9,6.36
154495.0,51.7,16.9,6.36
154505.0,51.7,16.9,6.36
154515.0,51.7,16.9,6.36
154525.0,51.7,16.9,6.36
154535.0,51.7,16.9,6.36
154545.0,51.7,16.9,6.36
154555.0,51.7,16.9,6.36
154565.0,51.7,16.9,6.36
154575.0,51.7,16.9,6.36
154585.0,51.7,16.9,6.36
154596.0,51.7,16.9,6.36
154606.0,51.7,16.9,6.36
154616.0,51.7,16.9,6.36
154626.0,51.7,16.9,6.36
154636.0,51.7,16.9,6.36
154646.0,51.7,16.9,6.36
154656.0,51.7,16.9,6.36
154666.0,51.7,16.9,6.36
154676.0,51.7,16.9,6.36
154686.0,51.7,16.9,6.36
154696.0,51.7,16.9,6.36
154706.0,51.7,16.9,6.36
154716.0,51.7,16.9,6.36
154726.0,51.7,16.9,6.36
154736.0,51.7,16.9,6.36
154746.0,51.7,16.9,6.36
154756.0,51.7,16.9,6.36
154766.0,51.8,16.9,6.36
154776.0,51.8,16.9,6.36
154786.0,51.8,16.9,6.36
154796.0,51.8,16.9,6.36
154806.0,51.8,16.9,6.36
154816.0,51.8,16.9,6.36
154826.0,51.8,16.9,6.36
154836.0,51.8,16.9,6.36
154846.0,51.8,16.9,6.36
154856.0,51.8,16.9,6.36
154866.0,51.8,16.9,6.36
154876.0,51.8,16.9,6.36
154886.0,51.8,16.9,6.36
154896.0,51.8,16.9,6.36
154906.0,51.8,16.9,6.36
154916.0,51.8,16.9,6.36
154926.0,51.8,16.9,6.36
154936.0,51.8,16.9,6.36
154946.0,51.8,16.9,6.36
154956.0,51.8,16.9,6.36
154966.0,51.8,16.9,6.36
154976.0,51.8,16.9,6.36
154986.0,51.8,16.9,6.36
154996.0,51.8,16.9,6.36
155006.0,51.8,16.9,6.36
155016.0,51.8,16.9,6.36
155026.0,51.8,16.9,6.36
155037.0,51.8,16.9,6.36
155047.0,51.8,16.9,6.36
155057.0,51.8,16.9,6.36
155067.0,51.8,16.9,6.36
155077.0,51.8,16.9,6.36
155087.0,51.8,16.9,6.36
155097.0,51.8,16.9,6.36
155107.0,51.9,16.9,6.36
155117.0,51.9,16.9,6.36
155127.0,51.9,16.9,6.36
155137.0,51.9,16.9,6.36
155147.0,51.9,16.9,6.36
155157.0,51.9,16.9,6.36
155167.0,51.9,16.9,6.36
155177.0,51.9,16.9,6.36
155187.0,51.9,16.9,6.36
155197.0,51.9,16.9,6.36
155207.0,51.9,16.9,6.36
155217.0,51.9,16.9,6.36
155227.0,51.9,16.9,6.36
155237.0,51.9,16.9,6.36
155247.0,51.9,16.9,6.36
155257.0,51.9,16.9,6.36
155267.0,51.9,16.9,6.36
155277.0,51.9,16.9,6.36
155287.0,51.9,16.9,6.36
155297.0,51.9,16.9,6.36
155307.0,51.9,16.9,6.36
155317.0,51.9,16.9,6.36
155327.0,51.9,16.9,6.36
155337.0,51.9,16.9,6.36
155347.0,51.9,16.9,6.36
155357.0,51.9,16.9,6.36
155367.0,51.9,16.9,6.36
155377.0,51.9,16.9,6.36
155387.0,51.9,16.9,6.36
155397.0,51.9,16.9,6.36
155407.0,51.9,16.9,6.36
155417.0,51.9,16.9,6.36
155427.0,51.9,16.9,6.36
155437.0,51.9,16.9,6.36
155447.0,51.9,16.9,6.36
155457.0,52.0,16.9,6.36
155467.0,52.0,16.9,6.36
155477.0,52.0,16.9,6.36
155488.0,52.0,16.9,6.36
155498.0,52.0,16.9,6.36
155508.0,52.0,16.9,6.36
155518.0,52.0,16.9,6.36
155528.0,52.0,16.9,6.36
155538.0,52.0,16.9,6.36
155548.0,52.0,16.9,6.36
155558.0,52.0,16.9,6.36
155568.0,52.0,16.9,6.36
155578.0,52.0,16.9,6.36
155588.0,52.0,16.9,6.36
155598.0,52.0,16.9,6.36
155608.0,52.0,16.9,6.36
155618.0,52.0,16.9,6.36
155628.0,52.0,16.9,6.36
155638.0,52.0,16.9,6.36
155648.0,52.0,16.9,6.36
155658.0,52.0,16.9,6.36
155668.0,52.0,16.9,6.36
155678.0,52.0,16.9,6.36
155688.0,52.0,16.9,6.36
155698.0,52.0,16.9,6.36
155708.0,52.0,16.9,6.36
155718.0,52.0,16.9,6.36
155728.0,52.0,16.9,6.36
155738.0,52.0,16.9,6.36
155748.0,52.0,16.9,6.36
155758.0,52.0,16.9,6.36
155768.0,52.0,16.9,6.36
155778.0,52.0,16.9,6.36
155788.0,52.0,16.9,6.36
155798.0,52.0,16.9,6.36
155808.0,52.1,16.9,6.36
155818.0,52.1,16.9,6.36
155828.0,52.1,16.9,6.36
155838.0,52.1,16.9,6.36
155848.0,52.1,16.9,6.36
155858.0,52.1,16.9,6.36
155868.0,52.1,16.9,6.36
155878.0,52.1,16.9,6.36
155888.0,52.1,16.9,6.36
155898.0,52.1,16.9,6.36
155908.0,52.1,16.9,6.36
155918.0,52.1,16.9,6.36
155928.0,52.1,16.9,6.36
155939.0,52.1,16.9,6.36
155949.0,52.1,16.9,6.36
155959.0,52.1,16.9,6.36
155969.0,52.1,16.9,6.36
155979.0,52.1,16.9,6.36
155989.0,52.1,16.9,6.36
155999.0,52.1,16.9,6.36
156009.0,52.1,16.9,6.36
156019.0,52.1,16.9,6.36
156029.0,52.1,16.9,6.36
156039.0,52.1,16.9,6.36
156049.0,52.1,16.9,6.36
156059.0,52.1,16.9,6.36
156069.0,52.1,16.9,6.36
156079.0,52.1,16.9,6.36
156089.0,52.1,16.9,6.36
156099.0,52.1,16.9,6.36
156109.0,52.1,16.9,6.36
156119.0,52.1,16.9,6.36
156129.0,52.1,16.9,6.36
156139.0,52.1,16.9,6.36
156149.0,52.1,16.9,6.36
156159.0,52.2,16.9,6.36
156169.0,52.2,16.9,6.36
156179.0,52.2,16.9,6.36
156189.0,52.2,16.9,6.36
156199.0,52.2,16.9,6.36
156209.0,52.2,16.9,6.36
156219.0,52.2,16.9,6.36
156229.0,52.2,16.9,6.36
156239.0,52.2,16.9,6.36
156249.0,52.2,16.9,6.36
156259.0,52.2,16.9,6.36
156269.0,52.2,16.9,6.36
156279.0,52.2,16.9,6.36
156289.0,52.2,16.9,6.36
156299.0,52.2,16.9,6.36
156309.0,52.2,16.9,6.36
156319.0,52.2,16.9,6.36
156329.0,52.2,16.9,6.36
156339.0,52.2,16.9,6.36
156349.0,52.2,16.9,6.36
156359.0,52.2,16.9,6.36
156369.0,52.2,16.9,6.36
156380.0,52.2,16.9,6.36
156390.0,52.2,16.9,6.36
156400.0,52.2,16.9,6.36
156410.0,52.2,16.9,6.36
156420.0,52.2,16.9,6.36
156430.0,52.2,16.9,6.36
156440.0,52.2,16.9,6.36
156450.0,52.2,16.9,6.36
156460.0,52.2,16.9,6.36
156470.0,52.2,16.9,6.36
156480.0,52.2,16.9,6.36
156490.0,52.2,16.9,6.36
156500.0,52.3,16.9,6.36
156510.0,52.3,16.9,6.36
156520.0,52.3,16.9,6.36
156530.0,52.3,16.9,6.36
156540.0,52.3,16.9,6.36
156550.0,52.3,16.9,6.36
156560.0,52.3,16.9,6.36
156570.0,52.3,16.9,6.36
156580.0,52.3,16.9,6.36
156590.0,52.3,16.9,6.36
156600.0,52.3,16.9,6.36
156610.0,52.3,16.9,6.36
156620.0,52.3,16.9,6.36
156630.0,52.3,16.9,6.36
156640.0,52.3,16.9,6.36
156650.0,52.3,16.9,6.36
156660.0,52.3,16.9,6.36
156670.0,52.3,16.9,6.36
156680.0,52.3,16.9,6.36
156690.0,52.3,16.9,6.36
156700.0,52.3,16.9,6.36
156710.0,52.3,16.9,6.36
156720.0,52.3,16.9,6.36
156730.0,52.3,16.9,6.36
156740.0,52.3,16.9,6.36
156750.0,52.3,16.9,6.36
156760.0,52.3,16.9,6.36
156770.0,52.3,16.9,6.36
156780.0,52.3,16.9,6.36
156790.0,52.3,16.9,6.36
156800.0,52.3,16.9,6.36
156810.0,52.3,16.9,6.36
156820.0,52.3,16.9,6.36
156831.0,52.3,16.9,6.36
156841.0,52.3,16.9,6.36
156851.0,52.4,16.9,6.36
156861.0,52.4,16.9,6.36
156871.0,52.4,16.9,6.36
156881.0,52.4,16.9,6.36
156891.0,52.4,16.9,6.36
156901.0,52.4,16.9,6.36
156911.0,52.4,16.9,6.36
156921.0,52.4,16.9,6.36
156931.0,52.4,16.9,6.36
156941.0,52.4,16.9,6.36
156951.0,52.4,16.9,6.36
156961.0,52.4,16.9,6.36
156971.0,52.4,16.9,6.36
156981.0,52.4,16.9,6.36
156991.0,52.4,16.9,6.36
157001.0,52.4,16.9,6.36
157011.0,52.4,16.9,6.36
157021.0,52.4,16.9,6.36
157031.0,52.4,16.9,6.36
157041.0,52.4,16.9,6.36
157051.0,52.4,16.9,6.36
157061.0,52.4,16.9,6.36
157071.0,52.4,16.9,6.36
157081.0,52.4,16.9,6.36
157091.0,52.4,16.9,6.36
157101.0,52.4,16.9,6.36
157111.0,52.4,16.9,6.36
157121.0,52.4,16.9,6.36
157131.0,52.4,16.9,6.36
157141.0,52.4,16.9,6.36
157151.0,52.4,16.9,6.36
157161.0,52.4,16.9,6.36
157171.0,52.4,16.9,6.36
157181.0,52.4,16.9,6.36
157191.0,52.4,16.9,6.36
157201.0,52.5,16.9,6.36
157211.0,52.5,16.9,6.36
157221.0,52.5,16.9,6.36
157231.0,52.5,16.9,6.36
157241.0,52.5,16.9,6.36
157251.0,52.5,16.9,6.36
157261.0,52.5,16.9,6.36
157272.0,52.5,16.9,6.36
157282.0,52.5,16.9,6.36
157292.0,52.5,16.9,6.36
157302.0,52.5,16.9,6.36
157312.0,52.5,16.9,6.36
157322.0,52.5,16.9,6.36
157332.0,52.5,16.9,6.36
157342.0,52.5,16.9,6.36
157352.0,52.5,16.9,6.36
157362.0,52.5,16.9,6.36
157372.0,52.5,16.9,6.36
157382.0,52.5,16.9,6.36
157392.0,52.5,16.9,6.36
157402.0,52.5,16.9,6.36
157412.0,52.5,16.9,6.36
157422.0,52.5,16.9,6.36
157432.0,52.5,16.9,6.36
157442.0,52.5,16.9,6.36
157452.0,52.5,16.9,6.36
157462.0,52.5,16.9,6.36
157472.0,52.5,16.9,6.36
157482.0,52.5,16.9,6.36
157492.0,52.5,16.9,6.36
157502.0,52.5,16.9,6.36
157512.0,52.5,16.9,6.36
157522.0,52.5,16.9,6.36
157532.0,52.5,16.9,6.36
157542.0,52.5,16.9,6.36
157552.0,52.6,16.9,6.36
157562.0,52.6,16.9,6.36
157572.0,52.6,16.9,6.36
157582.0,52.6,16.9,6.36
157592.0,52.6,16.9,6.36
157602.0,52.6,16.9,6.36
157612.0,52.6,16.9,6.36
157622.0,52.6,16.9,6.36
157632.0,52.6,16.9,6.36
157642.0,52.6,16.9,6.36
157652.0,52.6,16.9,6.36
157662.0,52.6,16.9,6.36
157672.0,52.6,16.9,6.36
157682.0,52.6,16.9,6.36
157692.0,52.6,16.9,6.36
157702.0,52.6,16.9,6.36
157712.0,52.6,16.9,6.36
157723.0,52.6,16.9,6.36
157733.0,52.6,16.9,6.36
157743.0,52.6,16.9,6.36
157753.0,52.6,16.9,6.36
157763.0,52.6,16.9,6.36
157773.0,52.6,16.9,6.36
157783.0,52.6,16.9,6.36
157793.0,52.6,16.9,6.36
157803.0,52.6,16.9,6.36
157813.0,52.6,16.9,6.36
157823.0,52.6,16.9,6.36
157833.0,52.6,16.9,6.36
